ID, TITLE, ISSUENUMBER, EST_SALES, MONTH_RANK, DESCR, CHARACTERS, CREATORS, REL_EVENTS, DATE_INFO, PRICE_INFO
55351,"All-New, All-Different Avengers (2015) #1",1,128570,6,"The Avengers are dead--long live the Avengers! Earth's Mightiest Heroes--Captain America, Thor, Vision, and Iron Man--are living separate lives, not tied to any team--but when a threat from beyond the stars targets our world, fate draws them together once more, alongside Nova, Ms. Marvel, and Miles Morales a.k.a. Spider-Man!",, | artist:Mahmud Asrar | artist:Adam Kubert | penciller (cover):Alex Ross | writer:Mark Waid,, | onsaleDate:2015-11-11T00:00:00-0500 | focDate:2015-10-27T00:00:00-0400, | printPrice:4.99 
56455,"ALL-NEW, ALL-DIFFERENT MARVEL POINT ONE  (2015) #1",1,45759,45,"In the aftermath of SECRET WARS, it's an All-New, All-Different Marvel Universe, and this is your one-stop entry point to the changes and mysteries that have developed during the eight months that have passed! Featuring new stories of DAREDEVIL, CARNAGE, CLASSFIED, CLASSIFIED, AGENTS OF S.H.I.E.L.D. and CONTEST OF CHAMPIONS!",, | artist:Filipe Andrade | artist:Stefano Caselli | artist:Ron Garney | artist:Paco Medina | artist:German Peralta | artist:Mike Perkins | writer:Gerry Conway | writer:Al Ewing | writer:Marc Guggenheim | writer:Charles Soule | writer:Skottie Young | penciller (cover):Mike Del Mundo,, | onsaleDate:2015-10-07T00:00:00-0400 | focDate:2015-09-23T00:00:00-0400, | printPrice:5.99 
51249,All-New Captain America: Fear Him (2015) #1,1,22451,97,"A hungry villain has returned to feed on the city's fear. It's up to the All New Captain America and Nomad to curb his appetite... Which might be easier if they weren't always at each other's throats.",, | penciller (cover):Simone Bianchi | writer:Dennis Hopeless | artist:Szymon Kudranski,, | onsaleDate:2015-02-04T00:00:00-0500 | focDate:2015-01-21T00:00:00-0500, | printPrice:3.99  
51250,All-New Captain America: Fear Him (2015) #2,2,19969,107,"- All New Captain America searches the sewers for the missing Nomad... - While the Scarecrow and his army of terror crows do their worst. ",, | penciller (cover):Simone Bianchi | writer:Dennis Hopeless | artist:Szymon Kudranski,, | onsaleDate:2015-02-11T00:00:00-0500 | focDate:2015-01-28T00:00:00-0500, | printPrice:3.99  
51251,All-New Captain America: Fear Him (2015) #3,3,19090,114,"- Cap and Nomad reunited! There's not much this dysfunctional duo can't handle... - Except, of course, when one of them is having a violent psychotic episode. ",, | penciller (cover):Simone Bianchi | writer:Dennis Hopeless | artist:Szymon Kudranski,, | onsaleDate:2015-02-18T00:00:00-0500 | focDate:2015-02-04T00:00:00-0500, | printPrice:3.99  
51252,All-New Captain America: Fear Him (2015) #4,4,18961,115,"- It's Nomad's last stand. As the Scarecrow's terror pheromone has taken Captain America's mind... But that's really the least of his worries. - What does it take to scare a man who grew up in a Dimension of boogie men? ",, | penciller (cover):Simone Bianchi | writer:Dennis Hopeless | artist:Szymon Kudranski,, | onsaleDate:2015-02-25T00:00:00-0500 | focDate:2015-02-11T00:00:00-0500, | printPrice:3.99  
55831,All-New Captain America Special (2015) #1,1,29221,77,""" PART 3- THE GRAND FINALE OF INHUMAN ERROR""! - Red Raven has Spider-Man and the Inhumans right where he wants them! - One bird turn deserves another, as the All-New Captain America answers the call to defend New York from the revenge-ready Red Raven! ",, | penciller (cover):Jamal Campbell | writer:Jeff Loveness | artist:Alec Morgan,, | onsaleDate:2015-05-06T00:00:00-0400 | focDate:2015-04-22T00:00:00-0400 | unlimitedDate:2015-11-02T00:00:00-0500 | digitalPurchaseDate:2015-05-01T11:59:49-0400, | printPrice:0 
51238,All-New Captain America (2014) #2,2,50077,25,"The new Hydra has formed, comprised of the most ruthless villains of the Marvel Universe as the great infiltration continues! Cap uncovers the ultimate goal of the new Hydra but is it too late to stop them? Cap and Nomad's new partnership is put to the ultimate test as they race to uncover The Sect of the Unknown! ",, | penciller (cover):Stuart Immonen | writer:Rick Remender,, | onsaleDate:2014-12-17T00:00:00-0500 | focDate:2014-12-03T00:00:00-0500 | unlimitedDate:2015-06-15T00:00:00-0400 | digitalPurchaseDate:2014-12-17T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 51240,All-New Captain America (2014) #3,3,50045,16,"- This is it! The new generations meet--Captain America vs Sin, daughter of the Red Skull! - The truth in regards to the blood of equalization is revealed, but Hydra's proliferation is too wide, there is no stopping them now. - Nomad stands tall against the ruthless might of one of Cap's oldest foes! ",, | artist:Stuart Immonen | writer:Rick Remender,, | onsaleDate:2015-01-14T00:00:00-0500 | focDate:2014-12-29T00:00:00-0500 | unlimitedDate:2015-07-06T00:00:00-0400 | digitalPurchaseDate:2015-01-14T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
51243,All-New Captain America (2014) #4,4,41222,41,"Hydra initiates the next step in their scheme, millions of innocent souls hang in the balance. Cap is broken and nearly dead from the gauntlet of the new Hydra, so how can he take down the combined might of Cobra and the Armadillo in time to stop the great leveling? A mysterious woman from the past returns!",, | penciller (cover):Stuart Immonen | writer:Rick Remender,, | onsaleDate:2015-02-18T00:00:00-0500 | focDate:2015-02-04T00:00:00-0500 | unlimitedDate:2015-08-10T00:00:00-0400 | digitalPurchaseDate:2015-02-18T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
51245,All-New Captain America (2014) #5,5,38871,46,The countdown to great leveling begins. Planet Hydra Is all but assured. Captain America is our last hope.,, | penciller (cover):Stuart Immonen | writer:Rick Remender,, | onsaleDate:2015-03-18T00:00:00-0400 | focDate:2015-03-04T00:00:00-0500 | unlimitedDate:2015-09-21T00:00:00-0400 | digitalPurchaseDate:2015-03-18T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
51246,All-New Captain America (2014) #6,6,38199,67,"Baron Blood vs Captain America, Hydra's war is won, and Zemo's atrocities continue. Sam Wilson will earn his strips--the single greatest sacrifice in a lifetime of them--and he will never be the same again. The end of the first story arc that sets the stage for the coming Age of Hydra. ",, | penciller (cover):Stuart Immonen | writer:Rick Remender,, | onsaleDate:2015-04-29T00:00:00-0400 | focDate:2015-04-15T00:00:00-0400 | unlimitedDate:2015-10-26T00:00:00-0400 | digitalPurchaseDate:2015-04-29T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
50169,All-New Doop (2014) #1,1,22614,106,"Living in the margins of the X-Men, Doop has freaked out X-Men and readers alike. However, when he gets deeply involved in X-Men business (and in the personal life of Kitty Pryde!), Doop will be thrust into the spotlight. This adventure will prove that Doop is, in fact, the most powerful X-Man! Written by co-creator Peter Milligan (X-FORCE), covers by co-creator Mike Allred (X-FORCE, FF) and innovative interior art by David Lafuente (AVENGERS, ULTIMATE SPIDER-MAN)!", | Doop, | artist:Laura Allred | artist:David Lafuente | penciller (cover):Mike Allred | writer:Peter Milligan, | Marvel NOW!, | onsaleDate:2014-04-09T00:00:00-0400 | focDate:2014-03-26T00:00:00-0400 | unlimitedDate:2014-10-06T00:00:00-0400 | digitalPurchaseDate:2014-04-09T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
50172,All-New Doop (2014) #3,3,12625,157,"- Behind the scenes and beyond the margins of Battle for the Atom, Doop's unrequited love for Kitty continues unabated, forcing the little green guy to drag Bobby Drake into Doopland for some highly unusual questioning. - Doop discovers that Raze is not really future Kitty Pryde. - But the shapey-shapeshifter has a VERY dark secret that just might stop Doop from telling the other X-Men the truth about his identity. ",, | penciller (cover):Mike Allred | artist:David Lafuente | writer:Peter Milligan,, | onsaleDate:2014-06-25T00:00:00-0400 | focDate:2014-06-02T00:00:00-0400 | unlimitedDate:2014-12-22T00:00:00-0500 | digitalPurchaseDate:2014-06-25T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 50173,All-New Doop (2014) #4,4,10992,209,The true horror of Doop rears its ugly head! Kitty Pryde and Doop find themselves in the middle the scariest moment of their lives with no one to turn to! Will Kitty finally accept Doop&#39;s proposal of marriage?,, | penciller (cover):Michael Allred | artist:David Lafuente Garcia | writer:Peter Milligan,, | onsaleDate:2014-07-23T00:00:00-0400 | focDate:2014-06-30T00:00:00-0400 | unlimitedDate:2015-01-19T00:00:00-0500 | digitalPurchaseDate:2014-07-23T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
49535,All-New Ghost Rider (2014) #10,10,13866,151,"- ALL-NEW GHOST RIDER VS. GUERO'S BLUE KRUE & The Russian Mob! - Can ROBBIE & ELI end their heated inner struggle between Righteous Duty and Satanic Rage in time to avoid their demise? - Can JOHNNY BLAZE stir his new prot�g� in the right direction, or will the All-New Ghost Rider become his most evenly matched enemy for all eternity? ",, | penciller (cover):Damion Scott | writer:Felipe Smith,, | onsaleDate:2015-01-14T00:00:00-0500 | focDate:2014-12-29T00:00:00-0500 | unlimitedDate:2015-07-13T00:00:00-0400 | digitalPurchaseDate:2015-01-14T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
53529,All-New Ghost Rider (2014) #11,11,12490,169,"L.A. NIGHTS BURN BRIGHT WITH THE FLAMES OF VENGEANCE! - Having tamed satanic serial killer ELI MORROW'S Spirit, ROBBIE REYES boldly enforces justice on the streets of LA...but can't seem to keep things in order at home. - Little brother GABE'S medical condition is improving by leaps and bounds but something's causing his relationship with Robbie to deteriorate just as quickly. - As ALL-NEW GHOST RIDER'S powers continue to evolve, Robbie finds out a shocking truth about his long lost parents. ",, | writer:Felipe Smith | penciller (cover):FIONA STAPLES,, | onsaleDate:2015-02-11T00:00:00-0500 | focDate:2015-01-19T00:00:00-0500 | unlimitedDate:2015-08-10T00:00:00-0400 | digitalPurchaseDate:2015-02-11T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:3.99  
54907,All-New Ghost Rider (2014) #12,12,11923,166,"FATAL FINISH LINE! - What is the shocking fate of ROBBIE'S brother, GABE? - Will Robbie finally be pushed over the edge by the evil of ELI MORROW? - And...THE MOST UNEXPECTED GHOST RIDER EVER!!!! ",, | penciller (cover):Felipe Smith,, | onsaleDate:2015-03-25T00:00:00-0400 | focDate:2015-03-02T00:00:00-0500 | unlimitedDate:2015-09-28T00:00:00-0400 | digitalPurchaseDate:2015-03-25T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:3.99 
49495,All-New Ghost Rider (2014) #2,2,29429,72,"""ENGINES OF VENGEANCE"" PART 2 - ROBBIE REYES has been given a new awesome power but can the teen handle it or will it drive him to a path of destruction? - Who owns the HAUNTED RACE CAR and what will they do to get it back? - What are the PINK PILLS and who is behind their creation? ",, | artist:Tradd Moore,, | onsaleDate:2014-04-09T00:00:00-0400 | focDate:2014-03-17T00:00:00-0400 | unlimitedDate:2014-10-06T00:00:00-0400 | digitalPurchaseDate:2014-04-09T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49509,All-New Ghost Rider (2014) #4,4,24627,91,"""ENGINES OF VENGEANCE"" - The streets of East LA flare up with drug-fueled gang violence form DR. ZABO's power-enhancing narcotic. - Will ROBBIE REYES submit to the sprit inside him and go too far in protecting the neighborhood? - What is MR. HYDE's diabolical plan to expand his underground empire? ",, | penciller (cover):Tradd Moore,, | onsaleDate:2014-06-25T00:00:00-0400 | focDate:2014-06-02T00:00:00-0400 | unlimitedDate:2014-12-22T00:00:00-0500 | digitalPurchaseDate:2014-06-25T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49516,All-New Ghost Rider (2014) #5,5,21820,137,"""ENGINES OF VENGEANCE"" - It's the fight you've been waiting for: GHOST RIDER VS. a modified MR. HYDE - ROBBIE REYES' violent neighborhood has become a full-blown urban battlefield. Can he save it? Will he want to? - All-out action and a twist that will hit you at a 100mph! ",, | penciller (cover):Tradd Moore,, | onsaleDate:2014-07-30T00:00:00-0400 | focDate:2014-07-07T00:00:00-0400 | unlimitedDate:2015-01-26T00:00:00-0500 | digitalPurchaseDate:2014-07-30T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49520,All-New Ghost Rider (2014) #6,6,20679,115,"""LEGEND"" - GHOST RIDER has become a local hero - Can ROBBIE REYES resist the call of street racing? - Who is the mysterious figure who takes an interest in the new Ghost Rider? ",, | penciller (cover):Tradd Moore | artist:Damion Scott | writer:Felipe Smith,, | onsaleDate:2014-08-20T00:00:00-0400 | focDate:2014-07-28T00:00:00-0400 | unlimitedDate:2015-02-16T00:00:00-0500 | digitalPurchaseDate:2014-08-20T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 51256,All-New Hawkeye (2015) #1,1,68933,20,"THE AVENGING ARCHERS ARE BACK! - Hawkeye returns in an all-new series featuring superstar writer Jeff Lemire in his Marvel debut and Eisner Award-winning artist Ramon Perez, as they bring you a fresh new look into the life of everyone's favorite Avenger. With Kate Bishop, his trusted ward and prot�g� back at his side (not titles she would use), Team Hawkeye is thrown into an all new adventure spanning two generations of avenging archers. Past and present lives collide as Kate and Clint face a threat that will challenge everything they know about what it means to be Hawkeye. - But no one puts Hawkeye in a corner. - Hawkeye and Hawkeye take aim March 2015! ", | Hawkeye, | writer:Jeff Lemire | penciller (cover):Ramon Perez,, | onsaleDate:2015-03-04T00:00:00-0500 | focDate:2015-02-18T00:00:00-0500 | unlimitedDate:2015-09-07T00:00:00-0400 | digitalPurchaseDate:2015-03-04T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
51256,All-New Hawkeye (2015) #1,1,66608,16,"THE AVENGING ARCHERS ARE BACK! - Hawkeye returns in an all-new series featuring superstar writer Jeff Lemire in his Marvel debut and Eisner Award-winning artist Ramon Perez, as they bring you a fresh new look into the life of everyone's favorite Avenger. With Kate Bishop, his trusted ward and prot�g� back at his side (not titles she would use), Team Hawkeye is thrown into an all new adventure spanning two generations of avenging archers. Past and present lives collide as Kate and Clint face a threat that will challenge everything they know about what it means to be Hawkeye. - But no one puts Hawkeye in a corner. - Hawkeye and Hawkeye take aim March 2015! ", | Hawkeye, | writer:Jeff Lemire | penciller (cover):Ramon Perez,, | onsaleDate:2015-03-04T00:00:00-0500 | focDate:2015-02-18T00:00:00-0500 | unlimitedDate:2015-09-07T00:00:00-0400 | digitalPurchaseDate:2015-03-04T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
51260,All-New Hawkeye (2015) #2,2,42730,54,"Arrows over Bed-Stuy! Intrigue at the circus! The past and present merge as Hawkeyes Barton and Bishop race against time to save a group of innocent kids, with devastating powers. ",, | writer:Jeff Lemire | penciller (cover):Ramon Perez,, | onsaleDate:2015-04-08T00:00:00-0400 | focDate:2015-03-25T00:00:00-0400 | unlimitedDate:2015-10-05T00:00:00-0400 | digitalPurchaseDate:2015-04-08T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
51262,All-New Hawkeye (2015) #3,3,38087,50,What makes a hero and what breaks a hero? Hawkeye and Hawkeye experience both. In ONE GLORIOUSLY BEAUTIFUL ISSUE! Jeff Lemire and Ramon Perez bring you the hotly anticipated series of the season. ,, | writer:Jeff Lemire | penciller (cover):Ramon Perez,, | onsaleDate:2015-05-27T00:00:00-0400 | focDate:2015-05-13T00:00:00-0400 | unlimitedDate:2015-11-23T00:00:00-0500 | digitalPurchaseDate:2015-05-27T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
51263,All-New Hawkeye (2015) #4,4,31661,75,"In a very special issue, the past and the present collide as a young Clint and an older Hawkeye attempt to save whatever innocence they have left. Jeff Lemire and Ramon Perez bring you an issue unlike any other--reminding us why Hawkeye is a series unlike any other.",, | writer:Jeff Lemire | penciller (cover):Ramon Perez,, | onsaleDate:2015-07-22T00:00:00-0400 | focDate:2015-07-08T00:00:00-0400 | unlimitedDate:2015-12-07T00:00:00-0500 | digitalPurchaseDate:2015-12-07T00:00:00-0500, | printPrice:3.99 
51264,All-New Hawkeye (2015) #5,5,31141,56,"A boy at odds with his big brother. A hero out of sync with his partner. Team Hawkeye, both past and present, is fractured. Things come to a head as Barney, Clint, and Kate learn what it means to carry the name Hawkeye.",, | writer:Jeff Lemire | penciller (cover):Ramon Perez,, | onsaleDate:2015-09-16T00:00:00-0400 | focDate:2015-09-02T00:00:00-0400, | printPrice:3.99  
51272,All-New Invaders (2014) #13,13,14697,162,"THE DEADLIEST KREE WARRIOR! EVER! - In the aftermath of the KREE'S defeat by the ALL-NEW INVADERS and the loss of the GOD'S WHISPER, TANALTH seeks answers sending her on a cosmic quest and combat with the ETERNAL (and Golden Age Hero) MAKKARI. - Will Kree warrior and Eternal speedster KILL each other or get the answers they both seek? - Plus SAM WILSON'S first meeting with the ALL-NEW INVADERS.",, | penciller (cover):Steve Pugh | writer:James Robinson,, | onsaleDate:2014-12-24T00:00:00-0500 | focDate:2014-12-10T00:00:00-0500 | unlimitedDate:2015-06-22T00:00:00-0400 | digitalPurchaseDate:2014-12-24T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 51273,All-New Invaders (2014) #14,14,13959,150,"THE RETURN OF TORO!!! - THOMAS ""TORO"" RAYMOND emerges from his INHUMAN cocoon with new powers and new enemies. Can JIM HAMMOND, NAMOR and NEW CAPTAIN AMERICA SAM WILSON help their colleague through his dangerous rebirth? - Will the BRITISH INVADERS UNION JACK and SPITFIRE-along with WINTER SOLDIER-solve the mystery of the MARTIAN INVASION? - Guest Starring KILLRAVEN and the INHUMANS. ",, | penciller (cover):Steve Pugh | writer:James Robinson,, | onsaleDate:2015-01-28T00:00:00-0500 | focDate:2015-01-14T00:00:00-0500 | unlimitedDate:2015-07-27T00:00:00-0400 | digitalPurchaseDate:2015-01-28T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
51274,All-New Invaders (2014) #15,15,13452,156,"THE RETURN OF TORO PART TWO - As the series draws to a close, STEVE ROGERS, JIM HAMMOND and NAMOR consider the INVADERS' past and future. - Meanwhile the Neo-Nazi threat that these heroes (including RADIANCE and SAM WILSON CAPTAIN AMERICA) face, now involves both LASH and the Royal Family of the INHUMANS, with both sides after both TORO and IRON CROSS. - And what of the impending threats from the MARTIANS, the KREE and ETERNALS? - And the final fate of HAIRBALL THE CAT. ",, | penciller (cover):Steve Pugh | writer:James Robinson,, | onsaleDate:2015-02-25T00:00:00-0500 | focDate:2015-02-11T00:00:00-0500 | unlimitedDate:2015-08-24T00:00:00-0400 | digitalPurchaseDate:2015-02-25T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
48354,All-New Invaders (2014) #1,1,55167,18,"Eisner Award winner James Robinson (STARMAN, EARTH 2) returns to MARVEL, uniting with Steve Pugh (ANIMAL MAN, HOTWIRE, GEN-X) to create a unique, modern day take on the INVADERS. The KREE EMPIRE intends to conquer the universe using a weapon that will grant them an army of NORSE GODS. It falls to four heroes united by their past&mdash;CAPTAIN AMERICA, NAMOR, THE ORIGINAL HUMAN TORCH and the WINTER SOLDIER&mdash;who must now face the future and wage war against the Kree to save Earth.",, | artist:Steve Pugh | writer:James Robinson | penciller (cover):Mukesh Singh,, | onsaleDate:2014-01-22T00:00:00-0500 | focDate:2014-01-08T00:00:00-0500 | unlimitedDate:2014-07-14T00:00:00-0400 | digitalPurchaseDate:2014-01-22T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
48355,All-New Invaders (2014) #2,2,32293,58,"      <ul><li>Eisner Award winner James Robinson (STARMAN, EARTH 2) returns to MARVEL, uniting with Steve Pugh (ANIMAL MAN, HOTWIRE, GEN-X&quot;) to create a unique new take on the INVADERS</li><li>As the ORIGINAL HUMAN TORCH decides to rejoin the human race, he and his fellow INVADERS face the savage fury of Kree&#39;s ultimate hunter, TANALTH THE PURSUER! How can they beat a threat that seems unbeatable?</li><li>Learn the long-forgotten secret Invaders&#39; mission -- involving dead heroes, Nazis and Norse Gods!</li><li>And what is the desperate measure the Invaders decide to save their teammate NAMOR from the clutches of the SUPREME INTELLIGENCE?</li></ul>",, | artist:Steve Pugh | writer:James Robinson | penciler (cover):Mukesh Singh,, | onsaleDate:2014-02-05T00:00:00-0500 | focDate:2014-01-22T00:00:00-0500 | unlimitedDate:2014-08-04T00:00:00-0400 | digitalPurchaseDate:2014-02-05T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
48357,All-New Invaders (2014) #4,4,22927,102,"""GODS AND SOLDIERS"" PART FOUR - THE INVADERS incursion into Hala, the Kree Homeworld, has begun...and already our heroes are in trouble. - Now the team must fight a Kree-controlled God, but which God? From which pantheon? And how can they defeat an immortal with unlimited power? - See NAMOR unleashed, CAPTAIN AMERICA fight and THE HUMAN TORCH turn up the heat!!! - And what is the dangerous side mission that only WINTER SOLDIER and AARKUS THE GOLDEN AGE VISION can complete? ",, | artist:Steve Pugh | writer:James Robinson | penciller (cover):Mukesh Singh,, | onsaleDate:2014-04-23T00:00:00-0400 | focDate:2014-04-09T00:00:00-0400 | unlimitedDate:2014-10-20T00:00:00-0400 | digitalPurchaseDate:2014-04-23T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 48359,All-New Invaders (2014) #6,6,23470,99,"EVERYBODY HAS ONE... ",, | penciller (cover):Greg Land | writer:James Robinson, | Original Sin, | onsaleDate:2014-06-11T00:00:00-0400 | focDate:2014-05-19T00:00:00-0400 | unlimitedDate:2014-12-08T00:00:00-0500 | digitalPurchaseDate:2014-06-11T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 48360,All-New Invaders (2014) #7,7,22332,136,"ORIGINAL SIN TIE IN! - JIM HAMMOND THE ORIGINAL HUMAN TORCH, Agent of S.H.I.E.L.D., must reveal the tragic ORIGINAL SIN of the INVADERS! - Did the team make a fatal miscalculation by disobeying orders from on high? - Will Japanese Super Heroine RADIANCE make them pay the ultimate price? - A shocking end that sets up an all-new epic! ",, | penciller (cover):Greg Land | artist:Steve Pugh | writer:James Robinson, | Original Sin, | onsaleDate:2014-07-09T00:00:00-0400 | focDate:2014-06-25T00:00:00-0400 | unlimitedDate:2015-01-05T00:00:00-0500 | digitalPurchaseDate:2014-07-09T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 48361,All-New Invaders (2014) #8,8,19865,148,"A NEW INVASION MUST BE STOPPED!   <ul><li>Reeling from last issue&#39;s stunning revelation, THE ALL-NEW INVADERS discover a devastating new threat! What is the secret behind the abduction of THOMAS RAYMOND, the TORCH&#39;S old sidekick TORO? Can NAMOR, the WINTER SOLDIER and the HUMAN TORCH save humanity or is it already too late? A new arc and the return of fan favorite artist, STEVE PUGH!!!</li></ul>",, | penciller (cover):Greg Land | artist:Steve Pugh | writer:James Robinson,, | onsaleDate:2014-07-23T00:00:00-0400 | focDate:2014-07-09T00:00:00-0400 | unlimitedDate:2015-01-19T00:00:00-0500 | digitalPurchaseDate:2014-07-23T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 48362,All-New Invaders (2014) #9,9,18666,122,"DEATH BY DEATHLOK! THE LAST LUTHER MANNING STORY! WINTER SOLDIER, NAMOR and the ORIGINAL HUMAN TORCH'S initial mission to rescue Jim Hammond's old partner and fellow Invader TORO has changed in light of a new threat that Toro's kidnapper has at his disposal. Every DEATHLOK in the Marvel Universe! How will the Torch overcome his enemy's ability to control artificial intelligence? PLUS How will Cap react to Namor in the aftermath of ORIGINAL SIN?  ",, | penciller (cover):Michael Komarck | artist:Steve Pugh | writer:James Robinson,, | onsaleDate:2014-08-27T00:00:00-0400 | focDate:2014-08-13T00:00:00-0400 | unlimitedDate:2015-02-23T00:00:00-0500 | digitalPurchaseDate:2014-08-27T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49846,All-New Marvel Now! Point One (2014) #1,1,32929,54,"- Here we go again! It's your one-stop entry point to the world of ALL-NEW MARVEL NOW! Loki embarks on a mission for Asgard! The Silver Surfer and Dawn experience the cosmic rays of Nautikos! A Kree Pursuer and her Special Forces team prepare to invade the Earth! The Black Widow goes undercover in Russia! And can even the Indestructible Hulk survive the aid and assistance of fellow Avengers Cannonball and Sunspot? - Features completely new LOKI: AGENT OF ASGARD, SILVER SURFER, BLACK WIDOW, ALL-NEW INVADERS, AVENGERS WORLD and more lead-in stories! ",, | artist:Mike Allred | artist:Adrian Alphona | artist:Lee Garbett | artist:Rags Morales | artist:Phil Noto | artist:Steve Pugh | writer:Nathan Edmondson | writer:Al Ewing | writer:James Robinson | writer:Dan Slott | writer:Nick Spencer | writer:G. Willow Wilson | penciller (cover):Steve McNiven,, | onsaleDate:2014-01-08T00:00:00-0500 | focDate:2013-12-18T00:00:00-0500 | unlimitedDate:2014-06-30T00:00:00-0400 | digitalPurchaseDate:2014-01-08T00:00:00-0500, | printPrice:5.99 | digitalPurchasePrice:1.99 51276,All-New Miracleman Annual (2014) #1,1,21644,118,"Joe Quesada illustrates Grant Morrison's lost Miracleman story, a disturbing confrontation prior to the Battle of London. Peter Milligan and Mike Allred reunite for a new Miracleman classic! Plus bonus material! ",, | artist:Mike Allred | artist:Joe Quesada | penciller (cover):Gabriele Dell'Otto | writer:Peter Milligan | writer:Grant Morrison,, | onsaleDate:2014-12-31T00:00:00-0500 | focDate:2014-12-10T00:00:00-0500, | printPrice:4.99 49267,All-New Ultimates (2014) #11,11,13011,174,"There's a new crime empress in town! ECSTASY'S her name and she'll finish the job even GALACTUS couldn't: kill the ULTIMATES. Who's got the team's back? Perhaps a private squad made up of renegade cops calling themselves TERROR INC.? It's ""eye for an eye"" when the ULTIMATES reach bone crunching heights in their battle with TASKMASTER. - Plus the return of CROSSBONES! ",, | writer:Michel Fiffe | penciller (cover):David Nakayama | artist:Amilcar Pinna,, | onsaleDate:2014-12-10T00:00:00-0500 | focDate:2014-11-24T00:00:00-0500 | unlimitedDate:2015-06-01T00:00:00-0400 | digitalPurchaseDate:2014-12-10T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 49268,All-New Ultimates (2014) #12,12,12179,163,"THE SHOCKING CONCLUSION! - The climactic, life changing conclusion for the rawest, grittiest new team on the block. Their fate hangs in the balance! - Can THE ULTIMATES save the city from catastrophe yet again and survive the process? - Monsters, mayhem, and super powered fisticuffs! If this isn't the MARVEL COMIC TO END ALL MARVEL COMICS, we don't know what is!",, | writer:Michel Fiffe | penciller (cover):David Nakayama | artist:Amilcar Pinna,, | onsaleDate:2015-01-14T00:00:00-0500 | focDate:2014-12-29T00:00:00-0500 | unlimitedDate:2015-07-13T00:00:00-0400 | digitalPurchaseDate:2015-01-14T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
